interaction_id,user_id,alert_id,time_of_reaction,affirmative
2eff51ec-1149-4100-a1e9-b7fdbf6e97cd,b3b8ccba-ce60-48f4-9c19-257929518d44,3421b7bc-a8c1-453a-9a41-ac30e9f52467,2024-09-13 08:13:04.069213,True
13ca80bd-c6bd-4274-9f96-4a0da815226c,0f188cee-2e16-4966-aedb-576d196dc681,d6114146-192e-410a-9513-2c9c71736832,2024-10-01 11:44:16.315846,False
669c2a8b-b52f-40c7-b503-ed6f86229568,ab5b0682-b0d0-4cf9-8a08-2ad760158466,2532ae38-9f7a-47c6-9750-a4aacc1c4632,2024-11-13 05:37:37.176531,True
27f5f384-61b4-44f8-a136-75aec9f2022d,4b2288f3-b21e-49d7-a2de-dfba64a3905f,e7e0acf8-509a-48aa-8470-525fa86d3217,2024-11-15 08:38:23.369082,True
24757c63-ce22-45a9-a955-02dc067905e0,c5308c36-abfb-4228-8dc3-7b69662b72db,0b55c53d-6f55-41c8-ba78-6a0e73f46b27,2024-06-03 13:21:16.250721,True
f86e878b-959d-410d-a86c-ccd3e1ae3cc5,64b39bbc-e5f5-4684-ad7b-06256a5fdf97,ee8ddded-ee72-453f-a376-e3f5eec18d1f,2024-09-26 17:52:02.816215,False
cc3c7a8b-54f8-4996-b7d4-7fadf2c4f592,032613a7-066f-4945-92f4-f661648b3e29,cb29319a-5b34-4c9d-9b0b-5d69266b81d6,2025-01-05 22:16:26.233135,False
4a29c072-3a55-48aa-89c5-f68f94a169a0,2800c8f6-578c-4691-8279-fb338da752c0,c1b24a95-05d9-4b71-9172-d1470ce10f2f,2024-03-01 07:22:59.586433,False
009c4f0f-4a61-44de-b3f3-601036b1f8de,5ffe6c10-e678-44ab-bea9-e7a281508d17,ad8f0ebc-12a4-48c1-9892-6c434b393898,2024-11-02 17:50:58.778404,True
9ba1cd28-c0f7-4037-a900-7e44f6f35abe,ac4ec423-4efd-4553-a5a8-e60a21533f76,6604cdcc-fbfc-4be2-9e49-ac75e07ca2f8,2024-02-18 18:21:40.907166,False
3ec391b9-910f-426f-b383-84f1d9200327,6ce272b3-6146-448e-bd67-3c5ec540b022,3421b7bc-a8c1-453a-9a41-ac30e9f52467,2024-05-28 01:08:51.040768,False
7b95d165-6d50-4046-b6ab-a23a40da892f,b1b9dd6e-38d5-4ffa-afc0-1d8672ce54a1,d5b841ce-ec23-4633-bac8-be03b00c7637,2025-01-02 00:34:04.785004,False
e84d43fb-0e4c-4210-8205-11dca3382b83,74ca64bb-3379-49f1-bb0e-3e3ff77bea01,623dc1c4-72d3-4277-b26a-96570135be81,2024-02-18 11:25:04.797477,True
d1dc5a1a-d04f-46be-b7ea-db401032d04c,f61f8a0f-a5db-4478-96ee-d04763cb413f,2532ae38-9f7a-47c6-9750-a4aacc1c4632,2025-01-20 11:45:36.358205,True
1d5c2141-2830-45ac-b0c8-58489e7e56a0,c3579ee9-0bcb-4030-a4a6-55b37eba2830,feb7358d-d9f4-4b17-8893-297bc8353166,2025-01-04 13:31:05.612846,False
76d56c52-301e-4302-85e2-253febe0f309,a5161374-b449-4d47-9b34-456ee96d3423,be2d3ff9-3b6e-4212-86af-394eb45c23ca,2024-05-10 04:44:26.470360,True
992b6ec5-28ff-4555-9fc2-43dfccde68bd,c42b8ee3-371e-4bc4-bd9f-219b2664cb54,464eef23-d94e-4d31-a637-0a5495315b9c,2024-02-09 07:51:21.113792,False
89ed7423-f3aa-40da-83f5-3b1829551a51,fd0043f4-4a3f-4e40-a8a4-3fddae8a7ca9,91c76de8-6ffb-4a36-9a12-d3a9dd1c0e4f,2024-10-06 17:18:31.108361,False
0cf3ff2c-cb0b-4f3c-9bcd-21717e41b345,262e461e-d8cc-4f86-ad79-c19e046fd6bf,d9cdbd70-2f9f-48de-9d01-31bf8e7fc6f8,2024-09-05 23:28:38.709775,False
db5dd5fb-44aa-4a91-a0ca-c29f442e145c,fb19251c-5e6c-471c-8637-13fd6cbfc91d,6b99e8cd-b3b3-42fc-b3b6-5c1949b6e15c,2024-11-18 22:53:24.182187,False
467fa4ff-10df-4aa8-a21a-b742fe62943a,ad275105-72f6-4077-aaf7-6dad0845f6e1,32aa437c-0392-4579-9b4e-460b3869b6da,2024-02-20 05:13:25.181880,False
4c2393cc-d6e8-429a-8970-f9380950ff54,930a7506-93d7-47b4-9c8e-4ec4c57ecacd,5194da7b-7e19-4c4c-b39d-36909e0f564c,2024-10-07 08:07:48.795591,True
50fb523d-bda8-4d10-aa23-16353228b9d5,5b1ecebf-bdb0-4f10-beaf-77befbb1216f,b2035cba-40ce-4da0-add8-219c16d59af3,2024-03-01 11:00:50.257413,True
00ea9194-7274-4b90-a8e0-a804fa57285c,f76798b3-fd99-48f4-bea6-6d06953248b5,6b99e8cd-b3b3-42fc-b3b6-5c1949b6e15c,2024-11-29 01:08:11.649557,True
37569491-db24-4d82-a756-3f900bb41fa5,7b4631c8-64ed-4c8f-8bf6-a585b6fefdaa,5152ca9b-d2fb-4b8e-ad38-bc24105e9258,2024-12-05 16:03:03.457959,False
1fb21696-0774-4961-b5ef-e485542a35e2,76803e94-6115-4f1d-9007-865a0c38482c,f32d1f00-dd9a-4b35-aab8-1f61e3fb0c2a,2024-07-29 05:47:56.016167,False
dee7aca6-4a23-48bf-8755-58e1073ae013,05a9978e-0428-417a-a5c5-673036e56e85,c3eee4c8-ac6a-4ae2-b301-29325a04bc2d,2024-08-19 14:00:42.687311,True
d547056f-7280-4435-abf3-04f81c9de4d0,e4f051d6-c661-4d02-b5a2-65d373383f47,3f776cf4-8608-4f1c-bd83-0d58c1687e9a,2024-06-01 11:50:36.070292,True
3dcc4011-fe85-45df-8770-425e361d5e08,70d2b2cf-7845-4833-a3a8-d76edc466f79,48ca9546-0271-42d5-89bf-576d599d8604,2024-10-23 04:20:30.859875,True
07500b63-ed32-4f8d-9213-5eb09bb862c9,76801fd9-63f4-4c21-8c36-9667361112ea,2e7a7551-7876-4803-a87b-52dd60e35b5e,2024-12-10 19:39:04.425654,True
96842087-cd57-483e-859b-ab7bf084f0a6,8d16ebe8-e81b-4ef1-bcfc-f5b5cae8e128,179c8834-dd7f-44f4-8747-f0bff9ae636e,2024-06-13 07:41:59.986516,False
448e3d5a-b1ab-428a-9456-e8f471b35ae9,d1dc35a4-2756-4a88-bf22-2394b8b79584,66f068e1-5769-4fc8-b8b0-f084a5805899,2024-11-07 21:15:01.073439,False
a127ea69-c215-4b65-a4b6-174da2eb4490,56913495-631c-4ac9-aa00-82f3d2ef0eee,7027e124-8476-4bf4-ba6c-91a957b81295,2024-10-04 21:11:23.997924,False
3ec78b0c-d9db-4591-9421-9e64461d1b5a,25b189f9-759f-478a-9311-42ef0f6e568d,d88b7845-fbc0-4322-9219-12ddbf01300f,2024-09-19 14:50:23.970710,True
b0b5a2e7-4eb4-4855-a0e0-8417e8dde749,83599d03-6cad-405f-be41-455010c2536c,d4340e57-15b9-4c03-8da5-07ddfbcd72c9,2024-12-27 14:34:47.496228,False
567b53d5-9eb5-458d-a7b6-7dbb4ead1e6d,5c4ceaf9-6f89-456b-b54d-0b825052ccfb,be2d3ff9-3b6e-4212-86af-394eb45c23ca,2024-02-27 20:53:43.088135,True
3caf2cc8-3836-47cc-b613-69bcf6bef37b,09cec076-41ce-4254-a2d4-511773e0bc29,66048176-16c5-420e-9ddb-9a5f0fcebcca,2024-11-04 08:43:52.621268,False
c21e1e22-4882-4451-8ccd-a5aade3b592a,f71a05ef-4092-4ed6-b5de-5bff4500409e,180f4429-7ed5-49af-b5c7-dbbb4a9201a8,2024-07-21 15:01:57.774484,False
b6053c79-f09f-409f-9130-5767a78428d3,c45ea39f-9a7b-461e-ae66-b015629612bf,1cae735f-33e8-488e-aac2-62d630c8ba28,2024-02-14 21:01:51.762708,True
daddbc22-5e89-45f8-8c8c-7e83dad92524,06a59c66-e079-4ec4-b24d-23f9dde872cd,756a4ea0-a828-4fa0-8906-f4943fde428e,2024-08-13 13:47:33.522154,False
f4d95ab7-550c-4347-bdab-987718b94137,a961d6af-47c4-4881-8208-7a9283503418,fad73b26-44b3-4f05-ad2b-a03caa31c4fc,2025-01-14 21:47:46.876250,True
c1e27c40-7969-4555-8e20-534462bfd59f,8d1f7816-b3bf-482b-97be-c82361211f98,38c3589c-ae3c-4df7-9f2b-6467750c44b6,2024-05-02 22:05:13.147223,False
695338e7-d72a-43a0-9b61-0a984c94a056,463a50cd-ac3a-46f3-83d7-37c0fc2a7f08,dde5de9a-81e8-464b-86a3-b49f4ddb7778,2024-09-17 04:16:18.032947,True
06ea83b1-19ba-4de8-a8f3-b89e094f5e8d,0e69d7eb-838d-463b-8a6b-19806580f09a,53334f03-e301-4551-b25e-5073f5432d37,2024-04-13 05:34:56.427472,True
175500e8-ff95-4452-b8b7-ea75eccc0283,ab57725a-2631-4ba2-b67e-ef75a90eb0ef,41f4a65f-34e3-4a80-9434-6f5e2546e2d8,2024-07-12 09:37:04.843737,True
34374c41-aff3-40f7-aa6d-78e56ca2b2ac,cf204cfa-8867-4558-8afa-8ea548a0e03e,4d41bfaa-e553-40af-8ab3-177a8b3534b0,2024-02-27 13:29:04.121855,True
f4f2d660-4eb2-4860-8f6e-2194b22808bc,ea5cae3c-39ce-4a11-a4aa-dea6928bbf6c,daf7d679-04fe-41f4-b0bd-332d5bd7041d,2024-02-18 05:19:00.586835,False
d9de1bd6-0a43-4778-9359-d9727bf6c711,9f746af7-431a-4cc8-8f50-0328182f419b,4e2ae50d-dec4-4006-bd30-d190864003c0,2024-07-24 11:11:37.785772,True
c248fcbf-7cf3-4bd1-91d6-a4abdf7bb40b,cb4478e9-b163-4339-a484-68f89ff3efa1,3f776cf4-8608-4f1c-bd83-0d58c1687e9a,2024-06-30 15:15:53.851110,True
ddba573f-290c-40ba-a89b-518ff9a6748b,e305d134-fdb4-4bd7-8b02-8baafd516484,ff79d9e2-b9fd-41d0-bf4b-94445a1fe350,2024-09-01 01:45:22.037432,True
77a6b97f-bc7b-44f0-a8da-9e8536858e35,47d2bddf-8663-422c-b86e-28d02292f2e0,66f068e1-5769-4fc8-b8b0-f084a5805899,2024-06-23 15:40:32.658619,False
ade5ce43-0772-4943-8d9e-6f5f88245410,6f52ced1-bf3e-47cd-88ed-7215dadc2721,2d11bc16-7dae-4116-8cf5-8458d9c3b87b,2024-09-05 10:23:24.702352,False
d1806b5b-54d5-44a8-9db1-8e41c5a81b79,fc3d8b71-4c7b-4453-8a62-da99e1a6dbc1,98f53414-ab43-4835-b6cb-a4c0bcb1399f,2024-11-09 17:11:52.573592,False
0559c347-ca92-4767-b67a-2bc7d9b46fdc,2e8cf54f-77c4-4d09-ab0c-2ddfe3181424,47189f91-6c91-4c85-95db-be178d9720f8,2024-09-07 14:54:17.852211,False
654de256-7290-4cd9-92a9-f91c758bb612,c89e8789-95d7-440d-b7ff-5633bea198e0,48400ed7-a375-4e48-bead-22af8cbfa17b,2024-08-31 07:08:49.007635,True
09cdd554-5856-48f2-9619-8e8ca4f62319,03e7b53d-2877-4ba2-bae6-55932109269f,61279c5c-9902-429e-b191-e3f067f05762,2024-12-22 14:36:42.806489,True
68c470e6-801c-47d0-b3fb-7ca3064bf564,e3d26687-46b9-4086-b9ff-ecfb3c7b7d3b,cd3605b6-348a-4982-a9f1-bc08d652341f,2024-08-18 15:38:46.382361,True
42270279-5aa9-43ff-ada8-91429ec38f46,91553375-f6fd-4d38-8d04-a2bdd9ebd137,52372b7c-4fa4-467d-a169-c89e5d93794f,2024-12-29 16:45:40.335745,False
90c3a9a4-36ab-4d67-a33c-041e0c86173e,7a791152-635a-4e49-aaf0-2fd755f2cf7c,180f4429-7ed5-49af-b5c7-dbbb4a9201a8,2024-11-17 12:59:21.960843,False
cb9db9a2-0e1c-4336-812c-49dbf51b6f0c,856ac4de-f422-4eb7-82c0-3b8fc99bc7a9,98f53414-ab43-4835-b6cb-a4c0bcb1399f,2024-08-13 20:14:12.282352,False
ad983088-bc47-4d39-8267-9832d8dcdb2e,52931097-e6ce-41d8-96ed-33a3a9e1c65b,d30ad6e2-587e-464d-be75-e3df0376fb82,2024-12-10 08:53:10.599305,False
286799fd-9e11-4c0e-8928-98526c36e0c4,310e2462-e160-40ee-b00c-7b0d5934ef9b,01c7adae-0c45-4583-bd1a-1352bd5d873f,2024-06-28 00:39:21.584551,True
6e6c78a3-011e-44bf-ae48-921d71f94f54,893dd001-3884-4991-bb33-120d5c3d0e7d,5f55c7a3-0b89-49f2-a718-ece0738884eb,2024-11-06 08:01:38.465166,False
366876b0-0162-4efa-9c85-9d2a67634ede,0d678012-8b47-43a6-8b67-7c4d38cc44e0,334e7393-28b8-40d0-9d81-f3a3cd1d0741,2025-01-04 19:44:07.074755,False
116b350d-ccf3-48e4-accf-ef69a3cf842f,52931097-e6ce-41d8-96ed-33a3a9e1c65b,61279c5c-9902-429e-b191-e3f067f05762,2024-06-17 00:14:29.056899,False
8d3bc379-40e7-457d-ad4b-0fec653dac20,47615d34-cb5b-4bd9-a98e-f7dccbd34c46,cfbe15ab-a754-4dad-9a28-c578e7caa8f3,2024-05-08 15:58:18.464453,True
42c0e54d-a16b-49a0-af0f-5c31b6ef0155,f9dc56a2-6206-4825-94ef-8c00ba31d919,6cda19ea-0795-4306-815f-99bc628c356a,2024-12-25 22:29:29.597090,True
4a5d0855-9c27-42cf-873b-abb29bbde963,3ee30fdd-1a0c-47f0-9f18-e5cf5cea1bca,fc8546c6-d8a2-4eab-95cf-bbf0bca1f6c2,2024-06-04 08:46:23.087982,True
ec1c0d69-18c0-4bcf-bbc6-6a1343032f81,b2444adc-4d12-4ed4-bf65-5e37403585d2,b47bdcda-125b-49c1-9482-fec78e4d224b,2024-05-07 18:45:15.238524,False
4822400e-1340-49e6-b421-09da15455c1f,91553375-f6fd-4d38-8d04-a2bdd9ebd137,17f15947-8056-4296-aba3-300b6632f0e7,2024-08-30 09:31:08.723157,True
c6762e42-bcd2-4c00-b2b3-800104293528,76803e94-6115-4f1d-9007-865a0c38482c,daf7d679-04fe-41f4-b0bd-332d5bd7041d,2024-02-10 15:54:31.862444,True
b9a77f67-4525-4315-99f6-909e006020a9,a961d6af-47c4-4881-8208-7a9283503418,946a6751-ecdc-43b7-b31b-bc9a604d4bd7,2024-12-12 06:25:01.136062,True
f965751a-e3a9-497c-baf4-4998526339a2,3ab54fac-1cfa-4d65-9bc8-153af130b2ac,e29b9e8a-4d96-4466-b912-3a38163794a1,2024-12-16 15:50:52.548851,True
eebca2f9-2f42-47fe-8192-b3806fefce35,bad7669b-b862-45ae-ad61-cebd39d1dccd,520b4305-bb0e-4178-bbd3-c56ade0d4da8,2025-01-25 02:12:00.991729,True
3197b9a6-1875-4b5a-b43d-1f4091d176d7,41155a86-0634-48b2-9803-82a9b87790f8,f996c110-008a-45a9-8162-c5f3d04cacee,2024-06-25 06:05:56.063566,False
58096864-4f94-42d6-affe-46c6bd4fc721,776ba3ea-ef04-457a-a11f-159ae5a8b8da,47c9b3de-3839-431a-a533-16429e172c60,2024-02-08 11:28:49.224087,False
0fcc4269-9648-4af7-a580-a627a052a605,e92707e4-525f-4e2b-8909-c7d63c6a8445,7587fd08-f78c-44bb-9fc7-fbda72d2c45b,2024-04-12 01:29:16.896292,True
3fcab860-a755-4bca-9fda-370d7bd019ff,80a9d02f-ccad-4037-b70a-fb02bff01cfb,014eeed9-1aba-4808-b1b7-45a5c1f06394,2025-01-13 20:45:38.985851,True
5b74dde8-eca4-441f-a32f-65103adf2756,e37032ad-4f92-4caa-997a-7abce454da10,1059dd4c-bf14-4246-933d-dee3dfc334ab,2024-05-25 12:13:19.678954,True
f5942979-76ca-4200-8215-fb851483c5f6,242ee38e-1490-4605-892a-4b262412826d,d71d4518-e15a-4108-9d5d-b77a4e433f13,2025-01-13 21:47:52.899285,True
72cd2643-e1ff-468c-8038-4c58980189c6,712c0a6c-2d2f-48db-8a2c-b56107f8604f,48ca9546-0271-42d5-89bf-576d599d8604,2024-05-12 16:47:26.313802,False
a0f93858-5263-4c94-82bf-3fa55a578895,6ef1fd4b-b20b-4e14-be72-148f04af3f06,334e7393-28b8-40d0-9d81-f3a3cd1d0741,2024-07-16 08:48:10.740948,False
c46a7523-2b11-4ed4-aeed-cddd5f2e0193,5a01e03f-cbb5-4981-a970-d0f7e529560a,d204067f-129d-441b-be37-f964d154b91d,2025-01-19 19:14:57.334480,True
f1e311e4-e1f0-456a-92ff-f1b6d56c5255,a098df9d-b4e5-4de1-a564-dd0377d7b5f7,66ac94f6-5452-4c2b-b929-26df0ae791ec,2024-03-03 20:45:30.983419,True
cdcfd329-48ab-47a1-a07a-3894ea3a5a45,5973edd3-5dec-40a4-baf8-26f888dc987d,7815d3ed-adbc-4dd5-a976-a2205f13e9f8,2024-03-30 21:33:17.734014,False
a046237b-eec5-4d9a-b7b8-b8196844a3be,91e8bb51-78a3-4976-8764-6cb4a89ab802,3884d417-7998-461d-b4a1-08ab2d96db5b,2024-07-08 08:00:29.359159,True
b1a5c083-e4b8-4b03-8a47-e189e71646b7,3ab54fac-1cfa-4d65-9bc8-153af130b2ac,00e69fde-036f-402b-bb45-3a5b49198537,2024-03-11 23:34:19.858593,False
83b2a9b2-f3f0-43f0-9511-9fadba000aa2,661dbd06-1ecd-4fae-af5f-44efd4baa863,c3eee4c8-ac6a-4ae2-b301-29325a04bc2d,2024-04-05 11:31:34.626725,False
34a6466c-7727-4031-8657-4345891d09e9,776ba3ea-ef04-457a-a11f-159ae5a8b8da,aa7a5933-80dc-4e56-8a03-55cb6317c7e8,2024-05-08 08:16:30.901884,True
1a541522-7a6b-4568-986b-fb4d5bfb1115,1f60feb2-b3ec-4aff-8a44-01a44588ca22,062bfcd6-f5b8-4fad-9267-97f650f8856a,2024-10-19 08:38:09.424797,True
951a2af3-482a-45ab-90b5-3b871eb39479,1db83786-21d5-4863-ad4a-3fb221cf524d,ceb47dc8-40e5-4f82-a0b4-083254113970,2024-05-12 12:39:40.103451,False
c6e87c9e-1ff9-4482-bf85-64c669ebeca9,fa01cadf-0f8c-4340-9740-2c6128f3fb8a,6a828735-76e9-44f2-81d0-a156535b54ed,2024-11-05 21:33:54.491619,False
424bb9f6-cea2-4aee-b716-dda66f029f55,459957e5-494b-4173-9a1b-5d15b3de2916,9aa5536b-9b9f-4a54-8494-01833a5248f4,2024-04-05 21:18:50.173892,False
046a7faa-a37b-4084-a148-3575a71b2464,211cab70-5cdd-4a3b-ac58-8628fa1a0829,17f15947-8056-4296-aba3-300b6632f0e7,2024-06-23 21:14:25.661999,False
4ba1a419-acb1-4d95-911c-61710269d2fc,fb953fab-6fcf-4cd3-9fee-bf66af05e9d7,e68ce804-ac62-43d6-bebc-17f40d2d25c5,2025-01-18 07:53:22.969716,True
e01b283d-24f4-4651-860e-4bb5ff6f60ef,510c4f00-03bd-444a-9118-9300c31b9d10,106666e6-df16-4dae-b7ad-f68a126d8c97,2024-09-23 15:32:41.357082,True
587a4114-0df3-474e-b5a5-6b0e56d84ace,25febd55-3480-40e2-9085-52356fa9e720,e1068fab-68ed-4339-9764-7f678b661800,2024-11-20 17:18:03.114044,False
09055142-ede0-49ad-a378-15ead04098cd,5175b082-f56f-424c-9c37-dbf3012ff173,dde5de9a-81e8-464b-86a3-b49f4ddb7778,2024-05-27 21:17:34.499740,False
9ff58884-061e-4886-8594-760400d29a40,9fe78ea8-3c55-4dde-96bd-831c63fdbd85,9461268a-70fc-4e5c-977e-2cfc63c4e571,2024-08-17 20:02:48.330078,True
e9b2c4c7-bd1f-423b-8035-7f7a48644335,69fdd9a1-3390-4960-84f5-efdd702b36eb,06fb7107-b21c-447c-b611-4d4a7f976ffc,2024-11-21 13:07:36.694479,True
ab69a00e-1b45-42d0-a731-7205649ab2f6,24d4a73d-930a-45b1-bea5-1bb96629cdc5,fecc775f-7715-47fd-8d12-989472d2fe8d,2025-01-29 02:34:36.803369,False
37f4eaef-6ab7-40d6-83a9-f9f7852ebf43,35bae738-601e-4881-a82e-c18577e66910,d8207731-fa2c-4948-9447-34dedf951d1c,2024-06-19 10:50:28.015654,True
c31839ac-3f78-4ef3-9fcb-e1fc07d636c9,19beb822-8857-421d-99bb-f3721404f424,d6114146-192e-410a-9513-2c9c71736832,2024-11-14 10:16:50.609848,False
379da8f5-822a-4e89-875d-bbe0b4d5f9ac,50605ac2-fbe2-4452-b310-68d2e33865b0,d30ad6e2-587e-464d-be75-e3df0376fb82,2024-08-10 01:54:58.722064,False
7d7e58b0-1efe-4bfc-bb64-946360e510ad,ebe664b3-af85-4fd3-b567-30d30bf2a6a3,f4725d03-1476-47eb-af10-be2f55b868b6,2024-04-10 09:50:50.016754,False
3aa905a0-5709-4d25-889c-51d65e5d3bcc,94a65ea6-388d-4d71-a823-c8092c776c86,1abbdcb1-2cb9-475c-86a3-39b2e79652fa,2024-10-30 15:47:49.877448,False
f50364b0-9e8f-449e-aee6-b501e39f1bec,7867e255-173a-4bf9-8801-f0623ea312d4,d7fecaf1-a14c-426f-992a-498386cd34ea,2024-06-04 07:04:20.029876,False
54aabf20-f71b-4492-a3b7-e2e3eb1b8cda,05e38a03-55dc-4f50-87c3-926faa63436f,73ec73a1-d44a-42ee-be89-5d458ea5f59b,2024-05-14 07:38:08.992616,True
b6e70111-3334-40f1-99af-05c6fcaed0a4,c824980d-edea-42c1-bd7d-a82383bc2c2d,0d483fe8-c07c-44de-bb37-e048ee63384d,2024-11-28 23:47:28.744580,False
807a83b0-2bc5-4a9a-b8c9-bb21cf42a4a9,1467832b-dba1-4730-8d6d-e75a29192198,ee4a7ef8-59e3-433e-a0e6-422644ac5021,2024-12-18 05:52:53.683509,True
5e08a475-9c89-4bc5-94e8-3e2946af9d0e,6a8a381f-1491-4c4e-8c07-66b4c784e658,056663cb-ab92-4959-9483-21ec23220323,2024-04-03 02:04:44.166279,True
88feb8ce-f221-49e0-b332-64d2bfc298b6,855a61e0-9dba-4985-a5db-e0f2251336d5,e0cea36c-df80-45fb-88d5-4320a62765ed,2024-06-15 11:12:08.932300,False
17fb880a-2438-494c-899f-d8e5e30d9c5d,6647f256-b735-40f9-a56d-27114786440c,3a79ce07-3d31-4ed1-8163-5802d5e9ff89,2024-12-16 10:22:28.444012,False
df44a8e6-4297-4b11-98d6-b44af1202f97,34720a3e-0a78-44b2-9cce-3439e86b4ca1,b2035cba-40ce-4da0-add8-219c16d59af3,2024-02-14 15:41:09.308848,False
d647c5ee-c9d6-4284-89b9-a2f664d04b5f,9d197cd5-71bc-4558-b541-88ffa31601fb,c00fd4e1-1c54-4444-b481-0d17f0a7b656,2024-03-31 05:45:26.622862,False
bd344e4f-3e68-4bef-8c4c-6cce681deb0f,bb4dc909-34c6-4aeb-9691-f4240b8dd51c,4dd550cc-6af1-4dfd-8f46-31baf22fdfc6,2024-06-21 07:40:11.023437,True
48628c5e-f805-4e59-936b-da7356e540e2,3220018d-c254-45c6-9a60-282e26ff90c1,cc172d8b-4d56-4605-aac7-c6e3d38a15d1,2024-11-07 12:47:47.586257,True
e0b27dfc-0d1b-40de-9e8f-1d3a49cb31ad,1bbaa359-e9bd-4f8c-89f2-f83d0bb5aea8,d1119062-7778-4e1d-9ebc-288a826d8222,2025-01-29 04:11:31.600224,False
332c4448-8008-4eb3-a54d-96f9691bc8a4,047d2611-4bac-45fd-bc64-19d57335deb2,d5b841ce-ec23-4633-bac8-be03b00c7637,2024-03-11 23:16:55.381821,True
395de341-9588-45f1-94d3-eb1baaa8bffa,d058d9fc-7eee-4b8f-b7b9-13c6a419ccf4,5fe9ae86-b1d6-4f70-aa72-68101a40b15b,2024-10-24 03:46:16.729176,True
3e171d6f-d549-4ebe-bf3a-77abb9dcc61e,56913495-631c-4ac9-aa00-82f3d2ef0eee,ef3d0660-d36d-465e-a888-89a9f2c802cf,2025-01-11 23:04:55.769235,True
4830e2c2-cd8b-43b1-bddb-aab196bc0245,60bbef53-19a1-4e8b-be45-73fb45fbe72a,308cf131-ba9b-4099-83df-d90446f2b584,2024-07-18 16:48:53.923082,True
8bc581fd-cdfb-440c-8d5a-4a3544ba3133,c9c8e5d8-8f49-4685-b055-a1e782cda6a2,48400ed7-a375-4e48-bead-22af8cbfa17b,2024-08-01 17:40:58.073764,False
808d734f-fbb7-49c2-8365-2a1229012c54,0a187a94-c4a9-4726-9e7f-45b10efac584,b6a53d19-f3b5-460e-9193-eb50494c943a,2024-02-06 10:12:37.435091,False
860d4cfa-e665-467c-9948-346fb7b66db3,e8c800bc-83f0-432d-8570-2553d70da290,41f4a65f-34e3-4a80-9434-6f5e2546e2d8,2024-11-05 16:17:43.998769,False
f1a909ed-b793-48ce-add9-06f3ee0ebc76,5aacc36d-ba49-4582-8fa0-73ee21fa18d2,eb611be3-e3a8-49d2-a775-83a718c67801,2024-06-29 16:23:04.902896,True
71a6bd5c-d413-4d75-8f1f-1e906994130d,2f63f141-631b-436b-9cd3-39d6c6acae1b,6d7ba63b-4a95-4824-bdef-4cc19528bc30,2024-03-25 01:27:39.501745,False
99401ec4-7986-4fef-a705-d29907a01d3e,34720a3e-0a78-44b2-9cce-3439e86b4ca1,362ce9ad-8b24-45fa-a604-a6d9676d4927,2024-04-19 15:03:46.728185,False
9a419e21-af3c-4fa8-8c3d-cec974ad9a34,c118e242-964a-4c24-8187-8fad545a0fdd,bbfdd28f-03c0-4a16-8e80-a61a59e45ec5,2025-01-30 18:54:15.383589,True
7bdefd33-92b3-4138-adbd-81c73201c473,63b249fe-b86e-4000-af44-97141310c8be,f78e358a-d801-48bc-a00c-578a2050c709,2024-03-14 12:13:40.802693,False
04750542-2677-46d5-9e78-f3ee70440379,b8477722-ccbb-4e44-a6e1-f48dda56395a,f78e358a-d801-48bc-a00c-578a2050c709,2025-01-10 22:34:22.363457,True
d8c89dcf-6cd4-4a43-80dd-05ea7544bcdc,19da1066-05a1-4810-9a28-7e2b6c2efa2f,38c3589c-ae3c-4df7-9f2b-6467750c44b6,2024-10-19 18:54:42.495247,False
21c15a9b-aa14-4dc2-984b-bfaac24bb43e,ba86921e-a44e-4262-b27e-3d1a3456d5ec,66f068e1-5769-4fc8-b8b0-f084a5805899,2025-01-04 17:52:20.067633,False
c8a6ca5a-4221-4e4f-a6a4-80b40bf56e1d,4d95ea2a-52d3-4da0-9a04-40bf9f8e9f4d,e183056f-595f-4b02-8412-9a5b64fd00cb,2025-01-10 07:29:15.696520,False
7b3147c2-d94a-4b6e-85ea-f747c7002852,6fd5b4ad-5660-48cd-b85d-20415654808c,e713ffb4-97d2-4b91-b6be-75def42db2c0,2024-03-21 05:58:05.029246,False
a484d438-e8d1-410d-922c-40196788bfb6,e231747a-4e30-49b1-89a3-bbcc8023a79b,ff79d9e2-b9fd-41d0-bf4b-94445a1fe350,2024-03-12 16:34:23.726454,False
4cc00882-ee89-4c15-aeb6-6d50cfad1bc5,2123248e-7203-48e1-bb70-62f6b383af64,261a2d5b-64d5-4ce1-9c50-4dd1224843e5,2024-10-08 21:20:51.973250,False
52ad720f-b613-48bd-983a-ffab659ce120,b5805c23-c9fa-4cb9-a9a6-ab3cd5717963,aa7a5933-80dc-4e56-8a03-55cb6317c7e8,2024-09-02 08:10:47.542882,True
05784e4c-38c8-4068-a263-28c4a16b4d87,3d6943c6-9128-412b-a5e6-f8a6b4785509,e68ce804-ac62-43d6-bebc-17f40d2d25c5,2024-04-14 06:04:23.075105,True
e0500a44-e180-4a46-b1c8-f751fb1dea25,43c995c8-48d1-42c4-8fbd-28bbfb5aecf0,5152ca9b-d2fb-4b8e-ad38-bc24105e9258,2024-11-29 14:13:37.881938,False
8721ffe2-ab2c-4ac0-b997-12f2df03b971,71031b69-2ce1-4340-bd99-857b67ad16d4,ae60ab79-1e66-4965-8991-cee5032ce99b,2024-07-19 20:51:03.369736,True
